uuid,text,LLM_Answer
c20828d9-107f-4a93-9155-7ba891173a8a,"AGENCY AGREEMENT Keefe, Bruyette & Woods, Inc.', 'the ""Agent""', 'the ""Bank""', 'Athens Federal Community Bank', 'the ""Company""', 'Athens Bancshares Corporation , 2009  The obligations of the Agent pursuant to this Agreement shall terminate upon termination of the Offering, but in no event later than 45 days after  the completion of the Subscription Offering (the ""End Date""). This Agreement shall be construed in accordance with the laws of the State of New York without regard to principles of  conflicts of law.","Document name: AGENCY AGREEMENT
Parties: Keefe, Bruyette & Woods, Inc. # Athens Federal Community Bank # Athens Bancshares Corporation
Agreement date: 2009
Effective date: NA
Expiration date: 45 days after the completion of the Subscription Offering
Governing law: New York"
d031d626-2b28-48df-991c-cd86b03b045e,"Support and Maintenance Agreement _______________________________', 'XACCT', 'Licensee', 'XACCT Technologies, Inc. the ____ day of _______________2000 the ____ day of _______________2000 The initial term of this Agreement is one (1) year from the date of          delivery of the Product to Licensee unless earlier terminated in          accordance with this Agreement. The laws of the State of California          shall govern all issues arising under or relating to this Agreement,          without giving effect to the conflict of laws principles thereof.","Document name: Support and Maintenance Agreement
Parties: XACCT # XACCT Technologies, Inc.
Agreement date: NA
Effective date: NA
Expiration date: NA
Governing law: California"
f8225dc1-6e8f-428c-9097-9f3955d4e3a8,"Yield Maintenance Agreement Wells Fargo Bank', 'on behalf of Wells Fargo Mortgage Backed Securities 2006-6 Trust', 'Counterparty', 'UBS AG', 'Wells Fargo Mortgage Backed Securities 2006-6 Trust 27 April 2006 01 April 2006 1 April 2009 The parties to this Agreement hereby agree that the law         of the State of New York shall govern their rights and duties in whole         without regard to the conflict of law provisions thereof (other than New         York General Obligations Law Sections 5-1401 and 5-1402).","Document name: Yield Maintenance Agreement
Parties: Wells Fargo Bank # UBS AG
Agreement date: 4/27/2006
Effective date: 4/1/2006
Expiration date: 4/1/2009
Governing law: New York"
4a34f73f-ca90-4095-8f6b-fa9cb27bb85c,"MAINTENANCE AGREEMENT Bankers Bank', 'Netzee', 'THE BANKERS BANK', 'NETZEE, INC.  COMMENCEMENT DATE FOR MAINTENANCE UNDER THIS ADDENDUM:  MARCH 1, 2001 The maintenance is for a period of one (1) year commencing upon expiration of the initial one (1) year term of the License/Services Schedule. ","Document name: MAINTENANCE AGREEMENT Bankers Bank
Parties: THE BANKERS BANK # NETZEE, INC.
Agreement date: 3/1/2001
Effective date: NA
Expiration date: 3/1/2002
Governing law: NA"
a47fffd3-0464-4360-beec-ffe6b15a0dc0,"MAINTENANCE AGREEMENT SAGEM S.A.', 'XIMAGE corporation', 'MORPHO', 'XIMAGE 31 January, 1994 December 10, 1993 XIMAGE\'s obligations hereunder shall become effective upon the      ""Effective Date"" and, unless sooner terminated as provided herein, shall      remain in full force and effect for at least one year thereafter. ","Document name: MAINTENANCE AGREEMENT
Parties: SAGEM S.A. # XIMAGE corporation # MORPHO
Agreement date: 31 January, 1994
Effective date: 12/10/1993
Expiration date: 12/10/1994
Governing law: NA"
20f3da09-be85-4409-bb19-d69250b61869,"SERVICES AGREEMENT Oaktree US', 'Oaktree Capital Management (International) Limited', 'Oaktree Capital Management, L.P.', 'Sub-Advisor 25 September 2018 25 September 2018 ""In relation to each Fund, this Agreement shall terminate on the earlier of (a) the expiration of the term of such Fund or (b) the date, if any, on which Oaktree US (or any affiliate it has substituted in its stead in accordance with such Fund's Fund Agreement) is removed as general partner of such Fund or (c) the Sub-Advisor ceasing to be authorised and regulated by the FCA."" This Agreement is governed by the laws of England and Wales.","Document name: SERVICES AGREEMENT
Parties: Oaktree US # Oaktree Capital Management, L.P.
Agreement date: 9/25/2018
Effective date: 9/25/2018
Expiration date: NA
Governing law: England and Wales"
7b50bf63-ddcf-4b56-8026-0b67d05818cc,"Master Service Agreement Client', 'Purinix Pharmaceuticals LLC', 'CRO Consulting (Pty) Limited', 'CRO May 25th, 2018 This Agreement shall take effect on the date of signature of the Agreement by both parties and shall terminate when all obligations required of both parties hereunder are performed unless either terminated earlier or extended by the parties pursuant to the terms of this Agreement subject to clause 4.0.<omitted>25/05/2008 This Agreement shall take effect on the date of signature of the Agreement by both parties and shall terminate when all obligations required of both parties hereunder are performed unless either terminated earlier or extended by the parties pursuant to the terms of this Agreement subject to clause 4.0. This Agreement shall be governed by the laws of the State of Connecticut, U.S.A. without regard to conflict of law principles.","Document name: Master Service Agreement Client
Parties: Purinix Pharmaceuticals LLC # CRO Consulting (Pty) Limited
Agreement date: 5/25/2018
Effective date: NA
Expiration date: NA
Governing law: Connecticut"
1c292133-80a4-44bf-b56e-770f55bde101,"MASTER SERVICES AGREEMENT ( Company', 'Contractor', 'RadialSpark, LLC', 'Clear Capital 9/24/2018 9/24/2018 At any time that there is no uncompleted Statement of Work outstanding, either party may terminate this Agreement for any or no reason upon fifteen (15) days advance notice to the other.', 'The term of this Agreement shall begin on the date hereof and shall continue until terminated by either party pursuant to Paragraph 6 hereof. This Agreement shall be governed by and construed in accordance with the laws of the Arizona, without regard to the conflict of laws provisions thereof.","Document name: MASTER SERVICES AGREEMENT
Parties: RadialSpark, LLC # Clear Capital
Agreement date: 9/24/2018
Effective date: 9/24/2018
Expiration date: NA
Governing law: Arizona"
5e4de416-b82f-45b8-b653-81a84363a786,"SERVICES AGREEMENT PFS Funds', 'Adviser', 'Potomac Fund Management, Inc.', 'Trust June 24, 2020 June 24, 2020 The term of this Services Agreement shall begin on the date of execution and shall continue in effect for a period of two years. This Agreement shall be construed and enforced in accordance with and governed by the laws of the State of Massachusetts.","Document name: SERVICES AGREEMENT
Parties: PFS Funds # Potomac Fund Management, Inc.
Agreement date: 6/24/2020
Effective date: 6/24/2020
Expiration date: 6/24/2022
Governing law: Massachusetts"
ff8e41ce-2115-4e03-958e-c6697c9c0503,"SERVICES AGREEMENT Intellisense Solutions, Inc.', 'Company', 'Maimon', 'Idan Maimon April 1, 2019 April 1, 2019', 'Subject to the provisions for termination hereinafter provided, the term of this Agreement shall commence on the date hereof (the ""Effective Date"") and shall continue for a minimum period of 12 months (the ""Minimum Period"") and thereafter upon the mutual agreement of the Company and Maimon (the ""Service Term""). Subject to the provisions for termination hereinafter provided, the term of this Agreement shall commence on the date hereof (the ""Effective Date"") and shall continue for a minimum period of 12 months (the ""Minimum Period"") and thereafter upon the mutual agreement of the Company and Maimon (the ""Service Term""). This Agreement shall be governed by and construed in accordance with the law of the State of New York without giving effect to the principles of conflicts of law thereof.","Document name: SERVICES AGREEMENT
Parties: Intellisense Solutions, Inc. # Idan Maimon
Agreement date: 4/1/2019
Effective date: 4/1/2019
Expiration date: NA
Governing law: New York"
bc21910e-82a5-4325-a85b-7f1e1cb65b2d,"SERVICE AGREEMENT Administrator', 'The Victory Portfolios', 'Hartford Life Insurance Co., Inc.', 'Trust 9/28/2004  ""This Agreement shall terminate (a) at the option of any party, upon 90 days' advance written notice to the other parties hereto; or (b) in the event of a material breach that has not been cured within ten days following a written notice of breach to the breaching party."" This Agreement shall be governed by and construed in accordance with the internal laws of the State of Ohio.","Document name: SERVICE AGREEMENT
Parties: The Victory Portfolios # Hartford Life Insurance Co., Inc.
Agreement date: 9/28/2004
Effective date: NA
Expiration date: NA
Governing law: Ohio"
92247913-669a-4383-91c4-1eabd9a2ecf3,"SERVICES AGREEMENT Operating Company', 'TransMontaigne Management Company, LLC', 'TLP Management Services, LLC', 'EmployeeCo', 'The above-named entities are sometimes referred to in this Agreement (as defined herein) each as a ""Party"" and collectively as the ""Parties."" August __, 2019 August __, 2019 This Agreement shall remain in effect until terminated by the Parties. This Agreement shall be subject to and governed by the laws of the State of Colorado, excluding any conflicts-of-law rule or principle that might refer the construction or interpretation of this Agreement to the laws of another state.","Document name: SERVICES AGREEMENT
Parties: Operating Company # TransMontaigne Management Company, LLC # TLP Management Services, LLC # EmployeeCo
Agreement date: NA
Effective date: 8/1/2019
Expiration date: NA
Governing law: Colorado"
9cf1ee67-0435-400d-8542-118d168d8abe,"SERVICE AGREEMENT FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS COMPANY, INC.', 'FIIOC', 'Company', 'NEW YORK LIFE INSURANCE AND ANNUITY CORPORATION 1st day of January, 1998 1st day of January, 1998 ""This Agreement shall terminate immediately and automatically upon the termination of Company's Participation Agreement(s) with the Funds, and in such event no notice need be given hereunder."" This Agreement shall be construed and the provisions hereof interpreted under and in accordance with the laws of the Commonwealth of Massachusetts.","Document name: SERVICE AGREEMENT
Parties: FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS COMPANY, INC. # NEW YORK LIFE INSURANCE AND ANNUITY CORPORATION
Agreement date: 1/1/1998
Effective date: NA
Expiration date: NA
Governing law: Massachusetts"
a4154411-6d8f-4ced-aea2-dad29c60f4e2,"SERVICE AGREEMENT •]', 'Service Recipient', 'Rise (Tianjin) Education Information Consulting Co., Ltd.', 'Service Provider Date This Agreement shall be effective as of the date set forth above in this Agreement. The term of this Agreement shall be five (5) years. ","Document name: SERVICE AGREEMENT
Parties: Rise (Tianjin) Education Information Consulting Co., Ltd. # Service Recipient
Agreement date: NA
Effective date: NA
Expiration date: NA
Governing law: NA"
a78e03cd-dd10-43e4-994c-af6ac6c0825f,"Service Agreement PC Financial Services Private Limited', 'PC Financial and Mobimagic are individually referred to herein each as a ""Party"" and collectively as the ""Parties.""', 'Mobimagic Co., Ltd.', 'PC Financial', 'Mobimagic April. 1st 2019 April. 1st 2019 The Agreement shall commence on the Effective Date and continue in effect for the Service Period, unless terminated earlier as provided in this Section.', '""Service Period"" means April. 1st 2019 through to March 30, 2020<omitted>The Agreement shall commence on the Effective Date and continue in effect for the Service Period, unless terminated earlier as provided in this Section. This Agreement (and any question about its subsistence, effect or termination) is to be interpreted in accordance with the laws of India, save for that body of law which governs the conflict of laws.","Document name: Service Agreement PC Financial Services Private Limited
Parties: Mobimagic Co., Ltd. # PC Financial
Agreement date: 4/1/2019
Effective date: 4/1/2019
Expiration date: 3/30/2020
Governing law: India"
8a5daa8c-f404-46a1-b5cb-37a04c40211e,"SPONSORSHIP AND DEVELOPMENT AGREEMENT TDA', 'RICK SMITH ENTERPRISES', 'Smith', 'TEKNIK DIGITAL ARTS INC. August 6, 2004 August 6, 2004 The term of this Agreement (the ""Term"") shall commence on the Effective Date and terminate at the end of the Exclusivity Period (i.e., a three (3) year period commencing on the Effective Date). This Agreement shall be governed by the laws of the State of Arizona applicable to agreements fully executed and performed therein.', 'This Agreement will be deemed entered into in Arizona and will be governed by and interpreted in accordance with the internal substantive laws of the State of Arizona without reference to conflicts of law provisions.","Document name: SPONSORSHIP AND DEVELOPMENT AGREEMENT TDA
Parties: RICK SMITH ENTERPRISES # TEKNIK DIGITAL ARTS INC.
Agreement date: 8/6/2004
Effective date: 8/6/2004
Expiration date: 8/6/2007
Governing law: Arizona"
47b72ec6-b695-4133-8adb-19a15340e67c,"SPONSORSHIP AGREEMENT Sponsor', 'GAINSCO, INC.', 'Stallings Capital Group Consultants, Ltd.', 'Racing January 1, 2010 January 1, 2010 Subject to the provisions of Section 14 hereof, the term of this Agreement and the sponsorship described herein shall commence on  January 1, 2010 and extend through December 31, 2010. This Agreement shall be governed and construed in accordance with the internal laws of the State of Texas, without giving effect to  principles of conflict of laws.","Document name: SPONSORSHIP AGREEMENT
Parties: GAINSCO, INC. # Stallings Capital Group Consultants, Ltd.
Agreement date: 1/1/2010
Effective date: 1/1/2010
Expiration date: 12/31/2010
Governing law: Texas"
