uuid,entity_type,entity_text
2b42ac3c-2bcf-4775-a963-d84980a240c1,5,
2b42ac3c-2bcf-4775-a963-d84980a240c1,6,
2b42ac3c-2bcf-4775-a963-d84980a240c1,3,California
4c98c8a8-40e8-4369-875b-2e6ce6252843,1,INTELLECTUAL PROPERTY AGREEMENT
4c98c8a8-40e8-4369-875b-2e6ce6252843,2,HSI
4c98c8a8-40e8-4369-875b-2e6ce6252843,2,THC
4c98c8a8-40e8-4369-875b-2e6ce6252843,2,HERC RENTALS INC.
4c98c8a8-40e8-4369-875b-2e6ce6252843,2,THE HERTZ CORPORATION
4c98c8a8-40e8-4369-875b-2e6ce6252843,2,"HERTZ SYSTEM, INC."
4c98c8a8-40e8-4369-875b-2e6ce6252843,4,6/30/2016
4c98c8a8-40e8-4369-875b-2e6ce6252843,5,
4c98c8a8-40e8-4369-875b-2e6ce6252843,6,
4c98c8a8-40e8-4369-875b-2e6ce6252843,3,New York
07ea333e-d6c0-4c32-aa1d-eec225491304,1,Intellectual Property Agreement
07ea333e-d6c0-4c32-aa1d-eec225491304,2,"ShenZhen JingWei Communication Co., Ltd"
07ea333e-d6c0-4c32-aa1d-eec225491304,2,JingWei HengTong Technology
07ea333e-d6c0-4c32-aa1d-eec225491304,4,2/8/2007
07ea333e-d6c0-4c32-aa1d-eec225491304,5,2/8/2007
07ea333e-d6c0-4c32-aa1d-eec225491304,6,2/8/2012
07ea333e-d6c0-4c32-aa1d-eec225491304,3,PRC
5dcfc046-c14c-4af4-a2e2-878fe652381a,1,Intellectual Property Agreement
5dcfc046-c14c-4af4-a2e2-878fe652381a,2,MSCI Inc
5dcfc046-c14c-4af4-a2e2-878fe652381a,2,Morgan Stanley & Co. Incorporated
5dcfc046-c14c-4af4-a2e2-878fe652381a,4,11/20/2007
5dcfc046-c14c-4af4-a2e2-878fe652381a,5,
5dcfc046-c14c-4af4-a2e2-878fe652381a,6,
5dcfc046-c14c-4af4-a2e2-878fe652381a,3,New York
64a16914-37ac-4738-a501-32a7be68aa01,1,INTELLECTUAL PROPERTY AGREEMENT
64a16914-37ac-4738-a501-32a7be68aa01,2,United Technologies Corporation
64a16914-37ac-4738-a501-32a7be68aa01,2,Carrier Global Corporation
64a16914-37ac-4738-a501-32a7be68aa01,2,Otis Worldwide Corporation
64a16914-37ac-4738-a501-32a7be68aa01,4,4/2/2020
64a16914-37ac-4738-a501-32a7be68aa01,5,
64a16914-37ac-4738-a501-32a7be68aa01,6,
64a16914-37ac-4738-a501-32a7be68aa01,3,Delaware
dc40658c-a8e4-45de-893e-882961a1df51,1,INTELLECTUAL PROPERTY AGREEMENT
dc40658c-a8e4-45de-893e-882961a1df51,2,NMS COMMUNICATIONS CORP.
dc40658c-a8e4-45de-893e-882961a1df51,2,"VERSO BACKHAUL SOLUTIONS, INC."
dc40658c-a8e4-45de-893e-882961a1df51,4,12/20/2007
dc40658c-a8e4-45de-893e-882961a1df51,5,
dc40658c-a8e4-45de-893e-882961a1df51,6,
dc40658c-a8e4-45de-893e-882961a1df51,3,Georgia
9e2802de-6288-4ad0-91e6-8e18fb963a9f,1,INTELLECTUAL PROPERTY AGREEMENT
9e2802de-6288-4ad0-91e6-8e18fb963a9f,2,"Motorola Solutions, Inc."
9e2802de-6288-4ad0-91e6-8e18fb963a9f,2,Zebra Technologies Corporation
9e2802de-6288-4ad0-91e6-8e18fb963a9f,4,4/14/2014
9e2802de-6288-4ad0-91e6-8e18fb963a9f,5,4/14/2014
9e2802de-6288-4ad0-91e6-8e18fb963a9f,6,
9e2802de-6288-4ad0-91e6-8e18fb963a9f,3,Delaware
f3fd5672-2be3-4d58-8a80-f37bf715f420,1,DISTRIBUTOR AGREEMENT
f3fd5672-2be3-4d58-8a80-f37bf715f420,2,Snotarator LLC
f3fd5672-2be3-4d58-8a80-f37bf715f420,2,SMSA Ballinger Acquisition Corp.
f3fd5672-2be3-4d58-8a80-f37bf715f420,4,8/1/2013
f3fd5672-2be3-4d58-8a80-f37bf715f420,5,
f3fd5672-2be3-4d58-8a80-f37bf715f420,6,5/31/2015
f3fd5672-2be3-4d58-8a80-f37bf715f420,3,Texas
8ad5fc42-6e1b-4219-b642-c09b97e0e95f,1,DISTRIBUTOR AGREEMENT
8ad5fc42-6e1b-4219-b642-c09b97e0e95f,2,Tripath
8ad5fc42-6e1b-4219-b642-c09b97e0e95f,2,"Tripath Technology, Inc."
8ad5fc42-6e1b-4219-b642-c09b97e0e95f,4,7/7/1998
8ad5fc42-6e1b-4219-b642-c09b97e0e95f,5,7/1/1998
8ad5fc42-6e1b-4219-b642-c09b97e0e95f,6,7/1/1999
8ad5fc42-6e1b-4219-b642-c09b97e0e95f,3,California
f636dbf8-86d6-4bc9-9e1f-9721d183d39d,1,DISTRIBUTOR AGREEMENT
f636dbf8-86d6-4bc9-9e1f-9721d183d39d,2,"WatchGuard Technologies, Inc."
f636dbf8-86d6-4bc9-9e1f-9721d183d39d,2,European Micro
f636dbf8-86d6-4bc9-9e1f-9721d183d39d,4,11/5/1997
f636dbf8-86d6-4bc9-9e1f-9721d183d39d,5,11/5/1997
f636dbf8-86d6-4bc9-9e1f-9721d183d39d,6,9/30/1997
f636dbf8-86d6-4bc9-9e1f-9721d183d39d,3,Washington
7be82593-1dc4-4c24-8027-24c8cbcc3323,1,EXCLUSIVE DISTRIBUTOR AGREEMENT
7be82593-1dc4-4c24-8027-24c8cbcc3323,2,"LifeUSA/Envision Health, Inc."
7be82593-1dc4-4c24-8027-24c8cbcc3323,2,"Sierra Mountain Minerals, Inc."
7be82593-1dc4-4c24-8027-24c8cbcc3323,4,12/8/2005
7be82593-1dc4-4c24-8027-24c8cbcc3323,5,12/8/2005
7be82593-1dc4-4c24-8027-24c8cbcc3323,6,12/8/2007
7be82593-1dc4-4c24-8027-24c8cbcc3323,3,Colorado
7a2f420d-e323-4bd5-b0bc-4e240d8f42f2,1,Distributor Agreement
7a2f420d-e323-4bd5-b0bc-4e240d8f42f2,2,Lucid Inc.
7a2f420d-e323-4bd5-b0bc-4e240d8f42f2,4,
7a2f420d-e323-4bd5-b0bc-4e240d8f42f2,5,
7a2f420d-e323-4bd5-b0bc-4e240d8f42f2,6,
7a2f420d-e323-4bd5-b0bc-4e240d8f42f2,3,New York
c9dfe98e-23e2-4369-9461-29299bb167da,1,DISTRIBUTOR AGREEMENT DISTRIBUTOR
c9dfe98e-23e2-4369-9461-29299bb167da,2,NeoMedia Micro Paint Repair
c9dfe98e-23e2-4369-9461-29299bb167da,2,PPG Paints Trading (Shanghai) Co Ltd
c9dfe98e-23e2-4369-9461-29299bb167da,4,12/1/2006
c9dfe98e-23e2-4369-9461-29299bb167da,5,12/1/2006
c9dfe98e-23e2-4369-9461-29299bb167da,6,12/31/2006
c9dfe98e-23e2-4369-9461-29299bb167da,3,People's Republic of China
ad04ef04-bab1-4c48-9382-5a6ce38108bd,1,DISTRIBUTOR AGREEMENT NTC
ad04ef04-bab1-4c48-9382-5a6ce38108bd,2,Nanophase Technologies Corporation
ad04ef04-bab1-4c48-9382-5a6ce38108bd,2,"JOHNSON MATTHEY CATALOG COMPANY, INC."
ad04ef04-bab1-4c48-9382-5a6ce38108bd,2,ALFA AESAR
ad04ef04-bab1-4c48-9382-5a6ce38108bd,4,10/24/2005
ad04ef04-bab1-4c48-9382-5a6ce38108bd,5,10/24/2005
ad04ef04-bab1-4c48-9382-5a6ce38108bd,6,10/23/2010
ad04ef04-bab1-4c48-9382-5a6ce38108bd,3,Illinois
ae4275f4-673f-4408-a98d-bc7d37d540a9,1,DISTRIBUTOR AGREEMENT WLI
ae4275f4-673f-4408-a98d-bc7d37d540a9,2,Wireless Links Inc
ae4275f4-673f-4408-a98d-bc7d37d540a9,2,"Jaguar Investments, Inc."
ae4275f4-673f-4408-a98d-bc7d37d540a9,4,4/7/2003
ae4275f4-673f-4408-a98d-bc7d37d540a9,5,4/7/2003
ae4275f4-673f-4408-a98d-bc7d37d540a9,6,4/7/2006
ae4275f4-673f-4408-a98d-bc7d37d540a9,3,New Jersey
05097bf4-dae2-4b95-9659-bc64847788be,1,Transportation Agreement Shipper
05097bf4-dae2-4b95-9659-bc64847788be,2,"ENERGY XXI USA, INC."
05097bf4-dae2-4b95-9659-bc64847788be,2,"ENERGY XXI GULF COAST, INC."
05097bf4-dae2-4b95-9659-bc64847788be,4,3/11/2015
05097bf4-dae2-4b95-9659-bc64847788be,5,3/11/2015
05097bf4-dae2-4b95-9659-bc64847788be,6,
05097bf4-dae2-4b95-9659-bc64847788be,3,Texas
6ae9a1a0-dddc-4441-8e0b-cae578268ea2,1,MARINE TRANSPORTATION AGREEMENT
6ae9a1a0-dddc-4441-8e0b-cae578268ea2,2,Midstream Fuel Service LLC
6ae9a1a0-dddc-4441-8e0b-cae578268ea2,2,Martin Operating Partnership L.P.
6ae9a1a0-dddc-4441-8e0b-cae578268ea2,4,12/23/2003
6ae9a1a0-dddc-4441-8e0b-cae578268ea2,5,12/23/2003
6ae9a1a0-dddc-4441-8e0b-cae578268ea2,6,12/23/2006
6ae9a1a0-dddc-4441-8e0b-cae578268ea2,3,Texas
f262c6d4-9f7b-48b6-a8d0-2e00f921ac85,1,ENDORSEMENT AGREEMENT
f262c6d4-9f7b-48b6-a8d0-2e00f921ac85,2,"ADAMS GOLF, LTD."
f262c6d4-9f7b-48b6-a8d0-2e00f921ac85,2,TOM WATSON
f262c6d4-9f7b-48b6-a8d0-2e00f921ac85,4,1/13/2005
f262c6d4-9f7b-48b6-a8d0-2e00f921ac85,5,9/1/2004
f262c6d4-9f7b-48b6-a8d0-2e00f921ac85,6,
f262c6d4-9f7b-48b6-a8d0-2e00f921ac85,3,Kansas
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,1,Endorsement Agreement
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,2,The Sterling/Winters Co.
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,2,KI Inc.
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,2,Diplomat
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,2,Kathy Ireland
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,2,SW
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,2,Diplomat Ambassador Eyewear Group
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,2,"Kathy Ireland, Inc."
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,4,8/24/1995
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,5,8/1/1995
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,6,1/30/2000
0cfdfd2a-a9ff-4b6c-a28a-9b5ceeee3e7e,3,California
1c30375a-5b2d-4309-811d-19e6515a6f38,1,ENDORSEMENT AGREEMENT
1c30375a-5b2d-4309-811d-19e6515a6f38,2,Bruce Jenner
1c30375a-5b2d-4309-811d-19e6515a6f38,2,The Right Solution
1c30375a-5b2d-4309-811d-19e6515a6f38,4,11/1/2003
1c30375a-5b2d-4309-811d-19e6515a6f38,5,
1c30375a-5b2d-4309-811d-19e6515a6f38,6,
1c30375a-5b2d-4309-811d-19e6515a6f38,3,Nevada
a4ed41f1-34a2-4f0b-8921-34068cdef460,1,ENDORSEMENT AGREEMENT
a4ed41f1-34a2-4f0b-8921-34068cdef460,2,Trustees of the Grinberg Family Trust
a4ed41f1-34a2-4f0b-8921-34068cdef460,2,"Movado Group, Inc."
a4ed41f1-34a2-4f0b-8921-34068cdef460,4,4/4/2003
a4ed41f1-34a2-4f0b-8921-34068cdef460,5,
a4ed41f1-34a2-4f0b-8921-34068cdef460,6,
a4ed41f1-34a2-4f0b-8921-34068cdef460,3,New York
e615d4fa-cb1e-4a83-b792-703a13669715,1,ENDORSEMENT AGREEMENT
e615d4fa-cb1e-4a83-b792-703a13669715,2,"SPORT-HALEY, INC."
e615d4fa-cb1e-4a83-b792-703a13669715,2,Professional
e615d4fa-cb1e-4a83-b792-703a13669715,2,Company
e615d4fa-cb1e-4a83-b792-703a13669715,4,
e615d4fa-cb1e-4a83-b792-703a13669715,5,
e615d4fa-cb1e-4a83-b792-703a13669715,6,
e615d4fa-cb1e-4a83-b792-703a13669715,3,Colorado
7d7e4204-73e1-40b3-9a43-23128b88c6a8,1,"LICENSE, DEVELOPMENT AND COMMERCIALIZATION AGREEMENT"
7d7e4204-73e1-40b3-9a43-23128b88c6a8,2,"Ono Pharmaceutical Co., Ltd."
7d7e4204-73e1-40b3-9a43-23128b88c6a8,2,Array BioPharma Inc.
7d7e4204-73e1-40b3-9a43-23128b88c6a8,4,5/31/2017
7d7e4204-73e1-40b3-9a43-23128b88c6a8,5,5/31/2017
7d7e4204-73e1-40b3-9a43-23128b88c6a8,6,
7d7e4204-73e1-40b3-9a43-23128b88c6a8,3,New York
c6c0ef8b-ad53-426d-b9e3-643579811e18,1,Collaborative Development and Commercialization Agreement
c6c0ef8b-ad53-426d-b9e3-643579811e18,2,Achaogen Inc.
c6c0ef8b-ad53-426d-b9e3-643579811e18,2,Microgenics Corporation
c6c0ef8b-ad53-426d-b9e3-643579811e18,4,4/26/2016
c6c0ef8b-ad53-426d-b9e3-643579811e18,5,4/26/2016
c6c0ef8b-ad53-426d-b9e3-643579811e18,6,
c6c0ef8b-ad53-426d-b9e3-643579811e18,3,Delaware
dcfd9b1f-01ea-441b-93d3-646469492fa9,1,DEVELOPMENT AGREEMENT LEO
dcfd9b1f-01ea-441b-93d3-646469492fa9,2,LEO PHARMA A/S
dcfd9b1f-01ea-441b-93d3-646469492fa9,2,GALEN (CHEMICALS) LIMITED
dcfd9b1f-01ea-441b-93d3-646469492fa9,4,4/1/2003
dcfd9b1f-01ea-441b-93d3-646469492fa9,5,
dcfd9b1f-01ea-441b-93d3-646469492fa9,6,
dcfd9b1f-01ea-441b-93d3-646469492fa9,3,New York
0d495480-b9f0-439a-8266-265461c27029,1,FRANCHISE AGREEMENT
0d495480-b9f0-439a-8266-265461c27029,2,Homewood Suites Franchise LLC
0d495480-b9f0-439a-8266-265461c27029,2,Franchisee
0d495480-b9f0-439a-8266-265461c27029,4,3/21/2014
0d495480-b9f0-439a-8266-265461c27029,5,
0d495480-b9f0-439a-8266-265461c27029,6,15 years from the Effective Date
0d495480-b9f0-439a-8266-265461c27029,3,New York
58d689b4-a871-4ab8-ab9a-80f2de6e0fc0,1,FRANCHISE AGREEMENT
58d689b4-a871-4ab8-ab9a-80f2de6e0fc0,2,"Goosehead Insurance Agency, LLC"
58d689b4-a871-4ab8-ab9a-80f2de6e0fc0,2,
58d689b4-a871-4ab8-ab9a-80f2de6e0fc0,4,
58d689b4-a871-4ab8-ab9a-80f2de6e0fc0,5,
58d689b4-a871-4ab8-ab9a-80f2de6e0fc0,6,10 years from the Effective Date
58d689b4-a871-4ab8-ab9a-80f2de6e0fc0,3,Texas
82b734d9-1a2f-4f82-8a6e-7ade192d0454,1,Franchise Agreement
82b734d9-1a2f-4f82-8a6e-7ade192d0454,2,The Joint Corp.
82b734d9-1a2f-4f82-8a6e-7ade192d0454,4,
82b734d9-1a2f-4f82-8a6e-7ade192d0454,5,
82b734d9-1a2f-4f82-8a6e-7ade192d0454,6,
82b734d9-1a2f-4f82-8a6e-7ade192d0454,3,Arizona
a9d3250b-07eb-4813-9326-107e9f08b25a,1,SITE DEVELOPMENT AND HOSTING AGREEMENT
a9d3250b-07eb-4813-9326-107e9f08b25a,2,"The Deerskin Companies, Inc."
a9d3250b-07eb-4813-9326-107e9f08b25a,2,"Hanover Direct, Inc."
a9d3250b-07eb-4813-9326-107e9f08b25a,4,8/9/1999
a9d3250b-07eb-4813-9326-107e9f08b25a,5,8/9/1999
a9d3250b-07eb-4813-9326-107e9f08b25a,6,8/9/2000
a9d3250b-07eb-4813-9326-107e9f08b25a,3,New York
ae000203-307e-45f0-8ede-d801f46cd084,1,Co-Hosting Agreement NAI
ae000203-307e-45f0-8ede-d801f46cd084,2,SOFTWARE.NET CORPORATION
ae000203-307e-45f0-8ede-d801f46cd084,2,"NETWORKS ASSOCIATES, INC."
ae000203-307e-45f0-8ede-d801f46cd084,4,9/21/1998
ae000203-307e-45f0-8ede-d801f46cd084,5,9/21/1998
ae000203-307e-45f0-8ede-d801f46cd084,6,9/21/2001
ae000203-307e-45f0-8ede-d801f46cd084,3,California
95d8c25a-36f4-4c9e-9500-b6f7effb5d51,1,VISP WEB SITE BUILDING AND HOSTING AGREEMENT
95d8c25a-36f4-4c9e-9500-b6f7effb5d51,2,"YourNetPlus.com, Inc."
95d8c25a-36f4-4c9e-9500-b6f7effb5d51,2,"Kingdom Connect, Inc."
95d8c25a-36f4-4c9e-9500-b6f7effb5d51,4,5/12/2003
95d8c25a-36f4-4c9e-9500-b6f7effb5d51,5,5/12/2003
95d8c25a-36f4-4c9e-9500-b6f7effb5d51,6,5/12/2008
95d8c25a-36f4-4c9e-9500-b6f7effb5d51,3,New York
74757887-06de-4e0e-8e61-1432cf681b45,1,License and Hosting Agreement CORIO
74757887-06de-4e0e-8e61-1432cf681b45,2,"Commerce One, Inc."
74757887-06de-4e0e-8e61-1432cf681b45,2,Corio Inc.
74757887-06de-4e0e-8e61-1432cf681b45,4,10/29/1999
74757887-06de-4e0e-8e61-1432cf681b45,5,10/29/1999
74757887-06de-4e0e-8e61-1432cf681b45,6,10/29/2004
74757887-06de-4e0e-8e61-1432cf681b45,3,California
4302ebc9-c7af-4793-9bb9-0c43ec8a0eda,1,WEB HOSTING AGREEMENT
4302ebc9-c7af-4793-9bb9-0c43ec8a0eda,2,Galacticomm
4302ebc9-c7af-4793-9bb9-0c43ec8a0eda,2,Horst Entertainment Inc
4302ebc9-c7af-4793-9bb9-0c43ec8a0eda,4,9/9/1997
4302ebc9-c7af-4793-9bb9-0c43ec8a0eda,5,
4302ebc9-c7af-4793-9bb9-0c43ec8a0eda,6,
4302ebc9-c7af-4793-9bb9-0c43ec8a0eda,3,
1061d655-d5ef-46c9-8fb1-14a4b446a05a,1,Software Hosting Agreement Inktomi
1061d655-d5ef-46c9-8fb1-14a4b446a05a,2,Microsoft
1061d655-d5ef-46c9-8fb1-14a4b446a05a,2,INKTOMI CORPORATION
1061d655-d5ef-46c9-8fb1-14a4b446a05a,4,7/27/1997
1061d655-d5ef-46c9-8fb1-14a4b446a05a,5,
1061d655-d5ef-46c9-8fb1-14a4b446a05a,6,Indefinite
1061d655-d5ef-46c9-8fb1-14a4b446a05a,3,Washington
a8afdd3a-1daa-4861-8ea6-f3817a2ad320,1,Manufacturing Agreement
a8afdd3a-1daa-4861-8ea6-f3817a2ad320,2,"Antares Pharma, Inc."
a8afdd3a-1daa-4861-8ea6-f3817a2ad320,2,"AMAG Pharmaceuticals, Inc."
a8afdd3a-1daa-4861-8ea6-f3817a2ad320,4,3/20/2018
a8afdd3a-1daa-4861-8ea6-f3817a2ad320,5,3/20/2018
a8afdd3a-1daa-4861-8ea6-f3817a2ad320,6,
a8afdd3a-1daa-4861-8ea6-f3817a2ad320,3,New York
249755e3-7f04-4a07-a722-8b10145a5109,1,Manufacturing and Supply Agreement APOLLO
249755e3-7f04-4a07-a722-8b10145a5109,2,Apollo Endosurgery
249755e3-7f04-4a07-a722-8b10145a5109,2,"Establishment Labs, S.A"
249755e3-7f04-4a07-a722-8b10145a5109,4,
249755e3-7f04-4a07-a722-8b10145a5109,5,12/5/2014
249755e3-7f04-4a07-a722-8b10145a5109,6,12/5/2019
249755e3-7f04-4a07-a722-8b10145a5109,3,Texas
b4d0f69d-8045-41cb-ab69-65dd4746b718,1,Master Development and Manufacturing Agreement
b4d0f69d-8045-41cb-ab69-65dd4746b718,2,Bachem
b4d0f69d-8045-41cb-ab69-65dd4746b718,2,Magenta
b4d0f69d-8045-41cb-ab69-65dd4746b718,4,2/13/2018
b4d0f69d-8045-41cb-ab69-65dd4746b718,5,2/13/2018
b4d0f69d-8045-41cb-ab69-65dd4746b718,6,2/13/2023
b4d0f69d-8045-41cb-ab69-65dd4746b718,3,New York
8d1db7b8-c14a-4a90-9580-4afc20db09d2,1,Manufacturing Agreement
8d1db7b8-c14a-4a90-9580-4afc20db09d2,2,"Sonos, Inc."
8d1db7b8-c14a-4a90-9580-4afc20db09d2,2,Inventec Appliances Corporation
8d1db7b8-c14a-4a90-9580-4afc20db09d2,4,9/4/2014
8d1db7b8-c14a-4a90-9580-4afc20db09d2,5,9/4/2014
8d1db7b8-c14a-4a90-9580-4afc20db09d2,6,9/4/2017
8d1db7b8-c14a-4a90-9580-4afc20db09d2,3,California
4e1bf73b-1087-459b-9a5b-056a02cc8eef,1,Manufacturing and Supply Agreement Vapotherm
4e1bf73b-1087-459b-9a5b-056a02cc8eef,2,"VAPOTHERM, INC."
4e1bf73b-1087-459b-9a5b-056a02cc8eef,2,MEDICA S.p.A.
4e1bf73b-1087-459b-9a5b-056a02cc8eef,4,1/1/2013
4e1bf73b-1087-459b-9a5b-056a02cc8eef,5,1/1/2013
4e1bf73b-1087-459b-9a5b-056a02cc8eef,6,1/1/2016
4e1bf73b-1087-459b-9a5b-056a02cc8eef,3,New York
01638dde-31ce-456a-bfba-c50502163451,1,Unconditional Capital Maintenance Agreement
01638dde-31ce-456a-bfba-c50502163451,2,"American International Group, Inc."
01638dde-31ce-456a-bfba-c50502163451,2,American General Life Insurance Company
01638dde-31ce-456a-bfba-c50502163451,4,3/30/2011
01638dde-31ce-456a-bfba-c50502163451,5,
01638dde-31ce-456a-bfba-c50502163451,6,Indefinite
01638dde-31ce-456a-bfba-c50502163451,3,New York
e52b8b80-6a04-40b1-bed6-84232be1740f,1,OPERATIONS AND MAINTENANCE AGREEMENT
e52b8b80-6a04-40b1-bed6-84232be1740f,2,"Solar Power, Inc."
e52b8b80-6a04-40b1-bed6-84232be1740f,2,"Solar Tax Partners 1, LLC"
e52b8b80-6a04-40b1-bed6-84232be1740f,4,12/11/2009
e52b8b80-6a04-40b1-bed6-84232be1740f,5,
e52b8b80-6a04-40b1-bed6-84232be1740f,6,12/11/2019
e52b8b80-6a04-40b1-bed6-84232be1740f,3,California
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,1,CONSTRUCTION AND MAINTENANCE AGREEMENT
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Tele Danmark A/S
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Tele 2 AB
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,ABS Telecom plc
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Belgacom S.A.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Cable & Wireless Global Network Organisation Limited
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Transoceanic Communications Incorporated
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Hellenic Telecommunications Organisation S.A.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,STARTEC GLOBAL COMMUNICATIONS CORPORATION
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Ultrallne (Bermuda) Limited
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,TELIA AB (publ)
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,France Telecom
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,TeleBermuda International Limited
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,"IXC Communications, Inc."
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Rostelecom
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,StarHub
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,"Japan Telecom Co., Ltd."
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Pacific Gateway Exchange Inc.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Sprint Communications Company L.P.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Kokusai Denshin Denwa Americas Inc.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,GTE Intelligent Network Services Incorporated
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,British Telecommunications pIc
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,NTT Worldwide Network Corporation
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,"Telef6nica de Espana, S.A."
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Swisscom North America Inc.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Emirates Telecommunications Corporation - ETISALAT
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,CYPRUS TELECOMMUNICATIONS AUTHORITY
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,"BellSouth International, Inc."
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Com Tech International Corporation
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,RSL Communications Limited
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Teleglobe USA
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Sonera Ltd.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Deutsche Telekom AG
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,"Cable & Wireless, Inc."
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,KPN Telecom B.V
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,MCI International Inc.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Telenor Global Services AS
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,STAR Telecommunications Inc.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,VIATEL
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Swisscom Ltd
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Turk Telekomunikasyon A.S.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Telesur
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Telia North America Inc.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Slovenske Telecomunicatie s.e.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Energis Communications Limited
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,IXNET Limited
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,BARAK I.T.C
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Videsh Sanchar Nigam Limited
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Singapore Telecommunications Limited
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,"COMPANHIA PORTUGUESA RADIO MARCONI, SA."
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,BC TEL
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Pacific Gateway Exchange
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,AT&T Corp.
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,OY FINNET International AB
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,2,Carrier 1 AG
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,4,9/2/1998
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,5,9/2/1998
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,6,9/2/2023
9a5eb2ce-f5b7-4f1b-ab25-166dc231216a,3,Switzerland
645b766c-5e15-4f0a-9d1e-2a043c0ca792,1,MAINTENANCE AGREEMENT
645b766c-5e15-4f0a-9d1e-2a043c0ca792,2,"SUNTRON-IOWA, INC."
645b766c-5e15-4f0a-9d1e-2a043c0ca792,2,U.S. BANK NATIONAL ASSOCIATION
